alphanumiso;material_id;year;factor;source
RUS643;Me.Ag;2019;4064.0518136953324;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ag;2020;4053.254041559946;based on S&P Global mining data and price-based allocation of ore
SAU682;Me.Ag;2016;7363.517405819788;based on S&P Global mining data and price-based allocation of ore
SAU682;Me.Ag;2017;7463.385243270813;based on S&P Global mining data and price-based allocation of ore
SAU682;Me.Ag;2018;7565.9401077384555;based on S&P Global mining data and price-based allocation of ore
SAU682;Me.Ag;2019;7649.6857830897625;based on S&P Global mining data and price-based allocation of ore
SAU682;Me.Ag;2020;7693.126053191777;based on S&P Global mining data and price-based allocation of ore
SDN729;Me.Ag;2016;7383.116871659255;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SDN729;Me.Ag;2017;7398.729737715783;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SDN729;Me.Ag;2018;7414.7626808859395;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SDN729;Me.Ag;2019;7427.855084260696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SDN729;Me.Ag;2020;7434.646330931024;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SEN686;Me.Ag;2016;7383.116871659255;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SEN686;Me.Ag;2017;7398.729737715783;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SEN686;Me.Ag;2018;7414.7626808859395;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SEN686;Me.Ag;2019;7427.855084260696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SEN686;Me.Ag;2020;7434.646330931024;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SRB688;Me.Ag;2016;7383.116871659255;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SRB688;Me.Ag;2017;7398.729737715783;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SRB688;Me.Ag;2018;7414.7626808859395;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SRB688;Me.Ag;2019;7427.855084260696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SRB688;Me.Ag;2020;7434.646330931024;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SVK703;Me.Ag;2016;7383.116871659255;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SVK703;Me.Ag;2017;7398.729737715783;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SVK703;Me.Ag;2018;7414.7626808859395;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SVK703;Me.Ag;2019;7427.855084260696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SVK703;Me.Ag;2020;7434.646330931024;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SWE752;Me.Ag;2016;5772.906124011474;based on S&P Global mining data and price-based allocation of ore
SWE752;Me.Ag;2017;5798.26517246398;based on S&P Global mining data and price-based allocation of ore
SWE752;Me.Ag;2018;5824.306527152876;based on S&P Global mining data and price-based allocation of ore
SWE752;Me.Ag;2019;5845.57173818704;based on S&P Global mining data and price-based allocation of ore
SWE752;Me.Ag;2020;5856.60235567535;based on S&P Global mining data and price-based allocation of ore
THA764;Me.Ag;2016;10558.110951996678;based on S&P Global mining data and price-based allocation of ore
THA764;Me.Ag;2017;10654.195501173708;based on S&P Global mining data and price-based allocation of ore
THA764;Me.Ag;2018;10752.86528485774;based on S&P Global mining data and price-based allocation of ore
THA764;Me.Ag;2019;10833.438426992738;based on S&P Global mining data and price-based allocation of ore
THA764;Me.Ag;2020;10875.233051522655;based on S&P Global mining data and price-based allocation of ore
TJK762;Me.Ag;2016;7383.116871659255;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TJK762;Me.Ag;2017;7398.729737715783;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TJK762;Me.Ag;2018;7414.7626808859395;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TJK762;Me.Ag;2019;7427.855084260696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TJK762;Me.Ag;2020;7434.646330931024;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ag;2016;2675.777062398787;based on S&P Global mining data and price-based allocation of ore
TUR792;Me.Ag;2017;2680.216810305882;based on S&P Global mining data and price-based allocation of ore
TUR792;Me.Ag;2018;2684.7760133136157;based on S&P Global mining data and price-based allocation of ore
TUR792;Me.Ag;2019;2688.4990306168743;based on S&P Global mining data and price-based allocation of ore
TUR792;Me.Ag;2020;2690.430221410543;based on S&P Global mining data and price-based allocation of ore
TZA834;Me.Ag;2016;5134.179056420845;based on S&P Global mining data and price-based allocation of ore
TZA834;Me.Ag;2017;5105.863543620837;based on S&P Global mining data and price-based allocation of ore
TZA834;Me.Ag;2018;5076.786178458496;based on S&P Global mining data and price-based allocation of ore
TZA834;Me.Ag;2019;5053.041779832479;based on S&P Global mining data and price-based allocation of ore
TZA834;Me.Ag;2020;5040.725166641444;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Ag;2016;12179.469571968155;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Ag;2017;12210.835778961227;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Ag;2018;12243.045919774739;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Ag;2019;12269.348523845161;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Ag;2020;12282.992120608964;based on S&P Global mining data and price-based allocation of ore
UZB860;Me.Ag;2016;10329.727377806852;based on S&P Global mining data and price-based allocation of ore
UZB860;Me.Ag;2017;10323.562568005662;based on S&P Global mining data and price-based allocation of ore
UZB860;Me.Ag;2018;10317.231888882468;based on S&P Global mining data and price-based allocation of ore
UZB860;Me.Ag;2019;10312.062295013307;based on S&P Global mining data and price-based allocation of ore
UZB860;Me.Ag;2020;10309.380740974224;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ag;2016;9214.495515335828;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ag;2017;9329.849499033246;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ag;2018;9448.307177359295;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ag;2019;9545.038993284932;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ag;2020;9595.215389781117;based on S&P Global mining data and price-based allocation of ore
ZMB894;Me.Ag;2016;7383.116871659255;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ZMB894;Me.Ag;2017;7398.729737715783;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ZMB894;Me.Ag;2018;7414.7626808859395;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ZMB894;Me.Ag;2019;7427.855084260696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ZMB894;Me.Ag;2020;7434.646330931024;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ZWE716;Me.Ag;2016;6420.984759258026;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ag;2017;6396.728342725971;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ag;2018;6371.819287184083;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ag;2019;6351.478704711013;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ag;2020;6340.92770738541;based on S&P Global mining data and price-based allocation of ore
AFG004;Me.Au;2016;600523.4162246098;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ARG032;Me.Au;2016;538958.6577187898;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Au;2017;545717.5103699238;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Au;2018;552658.2155587564;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Au;2019;558325.9529836983;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Au;2020;561265.9023431601;based on S&P Global mining data and price-based allocation of ore
ARM051;Me.Au;2016;658370.9707898481;based on S&P Global mining data and price-based allocation of ore
ARM051;Me.Au;2017;652539.4744691553;based on S&P Global mining data and price-based allocation of ore
ARM051;Me.Au;2018;646551.0769021655;based on S&P Global mining data and price-based allocation of ore
ARM051;Me.Au;2019;641660.9880592525;based on S&P Global mining data and price-based allocation of ore
ARM051;Me.Au;2020;639124.4179107897;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Au;2016;523037.090754799;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Au;2017;523624.2139950411;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Au;2018;524227.1342731372;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Au;2019;524719.4752862549;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Au;2020;524974.8607315619;based on FINEPRINT mining data and price-based allocation of ore
AZE031;Me.Au;2016;486455.3806201834;based on S&P Global mining data and price-based allocation of ore
AZE031;Me.Au;2017;487905.9870408544;based on S&P Global mining data and price-based allocation of ore
AZE031;Me.Au;2018;489395.6232306914;based on S&P Global mining data and price-based allocation of ore
AZE031;Me.Au;2019;490612.0510363662;based on S&P Global mining data and price-based allocation of ore
AZE031;Me.Au;2020;491243.0323045504;based on S&P Global mining data and price-based allocation of ore
BDI108;Me.Au;2016;600523.4162246098;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Au;2017;601997.3241881427;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Au;2018;603510.8888681831;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Au;2019;604746.8565326703;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Au;2020;605387.9734495432;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BEN204;Me.Au;2016;600523.4162246098;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BEN204;Me.Au;2017;601997.3241881427;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BEN204;Me.Au;2018;603510.8888681831;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BEN204;Me.Au;2019;604746.8565326703;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BEN204;Me.Au;2020;605387.9734495432;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BFA854;Me.Au;2016;424394.98470421915;based on S&P Global mining data and price-based allocation of ore
BFA854;Me.Au;2017;427641.8657104019;based on S&P Global mining data and price-based allocation of ore
BFA854;Me.Au;2018;430976.1067436569;based on S&P Global mining data and price-based allocation of ore
BFA854;Me.Au;2019;433698.82758740656;based on S&P Global mining data and price-based allocation of ore
