"AlphaNumISO","Year","CCC","UsedValue"
"SAU682",2012,"A.2.2.Al",760.114
"SCG891",2012,"A.2.2.Al",0
"SLE694",2012,"A.2.2.Al",776
"SRB688",2012,"A.2.2.Al",0
"SUN810",2012,"A.2.2.Al",0
"SUR740",2012,"A.2.2.Al",2904.509
"TUR792",2012,"A.2.2.Al",1521.15
"TZA834",2012,"A.2.2.Al",28.434
"USA840",2012,"A.2.2.Al",128.152
"VEN862",2012,"A.2.2.Al",2285.949
"VNM704",2012,"A.2.2.Al",100
"YUG890",2012,"A.2.2.Al",0
"ZWE716",2012,"A.2.2.Al",0
"ALB008",2013,"A.2.2.Al",0
"AUS036",2013,"A.2.2.Al",81119.334
"BIH070",2013,"A.2.2.Al",657.115
"BRA076",2013,"A.2.2.Al",33848.7
"CHN156",2013,"A.2.2.Al",50339.4
"COL170",2013,"A.2.2.Al",0
"DEU276",2013,"A.2.2.Al",0
"DOM214",2013,"A.2.2.Al",769.53
"ESP724",2013,"A.2.2.Al",0
"FJI242",2013,"A.2.2.Al",564.777
"FRA250",2013,"A.2.2.Al",100
"GHA288",2013,"A.2.2.Al",826.994
"GIN324",2013,"A.2.2.Al",18330.62
"GRC300",2013,"A.2.2.Al",1844
"GUY328",2013,"A.2.2.Al",1713.242
"HRV191",2013,"A.2.2.Al",8.22
"HTI332",2013,"A.2.2.Al",0
"HUN348",2013,"A.2.2.Al",93.7
"IDN360",2013,"A.2.2.Al",57023.774
"IND356",2013,"A.2.2.Al",21666.011
"IRN364",2013,"A.2.2.Al",899.316
"IRQ368",2013,"A.2.2.Al",0
"ITA380",2013,"A.2.2.Al",0
"JAM388",2013,"A.2.2.Al",9435.214
"KAZ398",2013,"A.2.2.Al",5192.8
"MEX484",2013,"A.2.2.Al",0
"MNE499",2013,"A.2.2.Al",61.154
"MOZ508",2013,"A.2.2.Al",6.19
"MYS458",2013,"A.2.2.Al",208.77
"PAK586",2013,"A.2.2.Al",25.305
"ROU642",2013,"A.2.2.Al",0
"RUS643",2013,"A.2.2.Al",5322
"SAU682",2013,"A.2.2.Al",1044.36
"SCG891",2013,"A.2.2.Al",0
"SLE694",2013,"A.2.2.Al",616
"SRB688",2013,"A.2.2.Al",0
"SUN810",2013,"A.2.2.Al",0
"SUR740",2013,"A.2.2.Al",2670.683
"TUR792",2013,"A.2.2.Al",795.562
"TZA834",2013,"A.2.2.Al",39.977
"USA840",2013,"A.2.2.Al",128
"VEN862",2013,"A.2.2.Al",2341.155
"VNM704",2013,"A.2.2.Al",482
"YUG890",2013,"A.2.2.Al",0
"ZWE716",2013,"A.2.2.Al",0
"ALB008",2014,"A.2.2.Al",0
"AUS036",2014,"A.2.2.Al",78632.393
"BIH070",2014,"A.2.2.Al",605.215
"BRA076",2014,"A.2.2.Al",35409.9
"CHN156",2014,"A.2.2.Al",65000
"DEU276",2014,"A.2.2.Al",0
"DOM214",2014,"A.2.2.Al",1446.311
"ESP724",2014,"A.2.2.Al",0
"FJI242",2014,"A.2.2.Al",489.476
"FRA250",2014,"A.2.2.Al",71
"GHA288",2014,"A.2.2.Al",940.389
"GIN324",2014,"A.2.2.Al",18742.73
"GRC300",2014,"A.2.2.Al",1876
"GUY328",2014,"A.2.2.Al",1563.563
"HRV191",2014,"A.2.2.Al",8
"HTI332",2014,"A.2.2.Al",0
"HUN348",2014,"A.2.2.Al",14
"IDN360",2014,"A.2.2.Al",2556.429
"IND356",2014,"A.2.2.Al",20201.31
"IRN364",2014,"A.2.2.Al",900
"IRQ368",2014,"A.2.2.Al",0
"ITA380",2014,"A.2.2.Al",0
"JAM388",2014,"A.2.2.Al",9676.697
"KAZ398",2014,"A.2.2.Al",4515.6
"MEX484",2014,"A.2.2.Al",0
"MNE499",2014,"A.2.2.Al",155.153
"MOZ508",2014,"A.2.2.Al",2.91
"MYS458",2014,"A.2.2.Al",962.799
"PAK586",2014,"A.2.2.Al",33.403
"ROU642",2014,"A.2.2.Al",0
"RUS643",2014,"A.2.2.Al",5589
"SAU682",2014,"A.2.2.Al",1964.514
"SCG891",2014,"A.2.2.Al",0
"SLE694",2014,"A.2.2.Al",1161
"SRB688",2014,"A.2.2.Al",0
"SUN810",2014,"A.2.2.Al",0
"SUR740",2014,"A.2.2.Al",2707.72
"TUR792",2014,"A.2.2.Al",800
"TZA834",2014,"A.2.2.Al",25.641
"USA840",2014,"A.2.2.Al",128
"VEN862",2014,"A.2.2.Al",2315.787
"VNM704",2014,"A.2.2.Al",1090
"YUG890",2014,"A.2.2.Al",0
"ZWE716",2014,"A.2.2.Al",0
"SRB688",2015,"A.2.2.Al",0
"AGO024",1970,"A.2.2.Au",0
"ARG032",1970,"A.2.2.Au",0
"ARM051",1970,"A.2.2.Au",0
"AUS036",1970,"A.2.2.Au",11342.3529411765
"AZE031",1970,"A.2.2.Au",0
"BDI108",1970,"A.2.2.Au",0
"BEN204",1970,"A.2.2.Au",0
"BFA854",1970,"A.2.2.Au",0
"BGR100",1970,"A.2.2.Au",0
"BLZ084",1970,"A.2.2.Au",0
"BOL068",1970,"A.2.2.Au",419.383259911894
"BRA076",1970,"A.2.2.Au",955.737704918033
"BWA072",1970,"A.2.2.Au",0
"CAF140",1970,"A.2.2.Au",0
"CAN124",1970,"A.2.2.Au",28623.7725900737
"CHL152",1970,"A.2.2.Au",157.8
"CHN156",1970,"A.2.2.Au",187.5
"CIV384",1970,"A.2.2.Au",0
"CMR120",1970,"A.2.2.Au",1.75
"COD180",1970,"A.2.2.Au",1404.25
"COG178",1970,"A.2.2.Au",20.5
"COL170",1970,"A.2.2.Au",3482.22222222222
"CRI188",1970,"A.2.2.Au",5
"CUB192",1970,"A.2.2.Au",0
"CZE203",1970,"A.2.2.Au",0
"DEU276",1970,"A.2.2.Au",10.4895104895105
"DNK208",1970,"A.2.2.Au",0
"DOM214",1970,"A.2.2.Au",0
"DZA012",1970,"A.2.2.Au",0
"ECU218",1970,"A.2.2.Au",49.0740740740741
"EGY818",1970,"A.2.2.Au",0
"ERI232",1970,"A.2.2.Au",0
"ESP724",1970,"A.2.2.Au",0
"ETH231",1970,"A.2.2.Au",212.25
"FIN246",1970,"A.2.2.Au",221.328671328671
"FJI242",1970,"A.2.2.Au",807
"FRA250",1970,"A.2.2.Au",682.167832167832
"GAB266",1970,"A.2.2.Au",125.25
"GBR826",1970,"A.2.2.Au",0
"GEO268",1970,"A.2.2.Au",0
"GHA288",1970,"A.2.2.Au",5560
"GIN324",1970,"A.2.2.Au",30
"GNQ226",1970,"A.2.2.Au",0
"GRC300",1970,"A.2.2.Au",0
"GRL304",1970,"A.2.2.Au",0
"GTM320",1970,"A.2.2.Au",0
"GUF254",1970,"A.2.2.Au",40.5555555555556
"GUY328",1970,"A.2.2.Au",102.222222222222
"HND340",1970,"A.2.2.Au",32.5
"HTI332",1970,"A.2.2.Au",22.5
"HUN348",1970,"A.2.2.Au",0
"IDN360",1970,"A.2.2.Au",47.4
"IND356",1970,"A.2.2.Au",324.1
"IRN364",1970,"A.2.2.Au",0
"ITA380",1970,"A.2.2.Au",0
"JAM388",1970,"A.2.2.Au",0
"JPN392",1970,"A.2.2.Au",793.7
"KAZ398",1970,"A.2.2.Au",0
"KEN404",1970,"A.2.2.Au",0
"KGZ417",1970,"A.2.2.Au",0
"KHM116",1970,"A.2.2.Au",30
"KOR410",1970,"A.2.2.Au",159.7
"LAO418",1970,"A.2.2.Au",0
"LBR430",1970,"A.2.2.Au",8.5
"MAR504",1970,"A.2.2.Au",0
"MDG450",1970,"A.2.2.Au",4.25
"MEX484",1970,"A.2.2.Au",5138.33333333333
"MKD807",1970,"A.2.2.Au",0
"MLI466",1970,"A.2.2.Au",0
"MMR104",1970,"A.2.2.Au",0
"MNG496",1970,"A.2.2.Au",0
"MOZ508",1970,"A.2.2.Au",0
"MRT478",1970,"A.2.2.Au",0
"MYS458",1970,"A.2.2.Au",16.1
"NAM516",1970,"A.2.2.Au",0
"NER562",1970,"A.2.2.Au",0
"NGA566",1970,"A.2.2.Au",1
"NIC558",1970,"A.2.2.Au",1063.125
"NZL554",1970,"A.2.2.Au",79.75
"OMN512",1970,"A.2.2.Au",0
"PAN591",1970,"A.2.2.Au",0
"PER604",1970,"A.2.2.Au",1475.33039647577
"PHL608",1970,"A.2.2.Au",1874.7
"PNG598",1970,"A.2.2.Au",74
"POL616",1970,"A.2.2.Au",0
"PRK408",1970,"A.2.2.Au",500
"PRT620",1970,"A.2.2.Au",130.41958041958
"ROU642",1970,"A.2.2.Au",190
"RUS643",1970,"A.2.2.Au",0
"RWA646",1970,"A.2.2.Au",0
"SAU682",1970,"A.2.2.Au",0
"SCG891",1970,"A.2.2.Au",0
"SDN736",1970,"A.2.2.Au",0
"SEN686",1970,"A.2.2.Au",0
"SLB090",1970,"A.2.2.Au",2.25
"SLE694",1970,"A.2.2.Au",0
"SLV222",1970,"A.2.2.Au",18
"SRB688",1970,"A.2.2.Au",0
"SSD728",1970,"A.2.2.Au",0
"SUN810",1970,"A.2.2.Au",86675
"SUR740",1970,"A.2.2.Au",0.48
"SVK703",1970,"A.2.2.Au",0
"SWE752",1970,"A.2.2.Au",458.333333333333
"TCD148",1970,"A.2.2.Au",0
"TGO768",1970,"A.2.2.Au",0
"THA764",1970,"A.2.2.Au",0
"TJK762",1970,"A.2.2.Au",0
"TUR792",1970,"A.2.2.Au",0
"TWN158",1970,"A.2.2.Au",87.5
"TZA834",1970,"A.2.2.Au",61
"UGA800",1970,"A.2.2.Au",0
"UKR804",1970,"A.2.2.Au",0
"URY858",1970,"A.2.2.Au",0
"USA840",1970,"A.2.2.Au",49293.6363636364
"UZB860",1970,"A.2.2.Au",0
"VEN862",1970,"A.2.2.Au",533.846153846154
"VNM704",1970,"A.2.2.Au",0
"YUG890",1970,"A.2.2.Au",504.833333333333
"ZAF710",1970,"A.2.2.Au",221394.870206033
"ZMB894",1970,"A.2.2.Au",42.5
"ZWE716",1970,"A.2.2.Au",2516.12903225806
"AGO024",1971,"A.2.2.Au",0
"ARG032",1971,"A.2.2.Au",0
"ARM051",1971,"A.2.2.Au",0
"AUS036",1971,"A.2.2.Au",12304.7058823529
"AZE031",1971,"A.2.2.Au",0
"BDI108",1971,"A.2.2.Au",0
"BEN204",1971,"A.2.2.Au",0
"BFA854",1971,"A.2.2.Au",0
"BGR100",1971,"A.2.2.Au",0
"BLZ084",1971,"A.2.2.Au",0
"BOL068",1971,"A.2.2.Au",303.964757709251
"BRA076",1971,"A.2.2.Au",838.524590163934
"BWA072",1971,"A.2.2.Au",0
"CAF140",1971,"A.2.2.Au",0
"CAN124",1971,"A.2.2.Au",26866.618270737
"CHL152",1971,"A.2.2.Au",199.6
"CHN156",1971,"A.2.2.Au",187.5
"CIV384",1971,"A.2.2.Au",0
"CMR120",1971,"A.2.2.Au",0.75
"COD180",1971,"A.2.2.Au",1335
"COG178",1971,"A.2.2.Au",23
"COL170",1971,"A.2.2.Au",3263.33333333333
"CRI188",1971,"A.2.2.Au",48.75
"CUB192",1971,"A.2.2.Au",0
"CZE203",1971,"A.2.2.Au",0
"DEU276",1971,"A.2.2.Au",18.5314685314685
"DNK208",1971,"A.2.2.Au",0
"DOM214",1971,"A.2.2.Au",0
"DZA012",1971,"A.2.2.Au",0
"ECU218",1971,"A.2.2.Au",63.7037037037037
"EGY818",1971,"A.2.2.Au",0
"ERI232",1971,"A.2.2.Au",0
"ESP724",1971,"A.2.2.Au",1660.13986013986
"ETH231",1971,"A.2.2.Au",165
"FIN246",1971,"A.2.2.Au",190.20979020979
"FJI242",1971,"A.2.2.Au",693
"FRA250",1971,"A.2.2.Au",713.636363636364
"GAB266",1971,"A.2.2.Au",106.75
"GBR826",1971,"A.2.2.Au",0
"GEO268",1971,"A.2.2.Au",0
"GHA288",1971,"A.2.2.Au",5423.75
"GIN324",1971,"A.2.2.Au",30
"GNQ226",1971,"A.2.2.Au",0
"GRC300",1971,"A.2.2.Au",0
"GRL304",1971,"A.2.2.Au",0
"GTM320",1971,"A.2.2.Au",0
"GUF254",1971,"A.2.2.Au",40
"GUY328",1971,"A.2.2.Au",32.5925925925926
"HND340",1971,"A.2.2.Au",26.25
"HTI332",1971,"A.2.2.Au",22.5
"HUN348",1971,"A.2.2.Au",0
"IDN360",1971,"A.2.2.Au",65.8
"IND356",1971,"A.2.2.Au",366.8
"IRN364",1971,"A.2.2.Au",0
"ITA380",1971,"A.2.2.Au",0
"JAM388",1971,"A.2.2.Au",0
"JPN392",1971,"A.2.2.Au",792.8
"KAZ398",1971,"A.2.2.Au",0
"KEN404",1971,"A.2.2.Au",0
"KGZ417",1971,"A.2.2.Au",0
"KHM116",1971,"A.2.2.Au",31
"KOR410",1971,"A.2.2.Au",89.4
"LAO418",1971,"A.2.2.Au",0
"LBR430",1971,"A.2.2.Au",19.75
"MAR504",1971,"A.2.2.Au",0
"MDG450",1971,"A.2.2.Au",3.25
"MEX484",1971,"A.2.2.Au",3911.66666666667
"MKD807",1971,"A.2.2.Au",0
"MLI466",1971,"A.2.2.Au",0
"MMR104",1971,"A.2.2.Au",0
"MNG496",1971,"A.2.2.Au",0
"MOZ508",1971,"A.2.2.Au",0
"MRT478",1971,"A.2.2.Au",0
"MYS458",1971,"A.2.2.Au",22.8
"NAM516",1971,"A.2.2.Au",0
"NER562",1971,"A.2.2.Au",0
"NGA566",1971,"A.2.2.Au",0.25
"NIC558",1971,"A.2.2.Au",1054.6875
"NZL554",1971,"A.2.2.Au",66.5
"OMN512",1971,"A.2.2.Au",0
"PAN591",1971,"A.2.2.Au",0
"PER604",1971,"A.2.2.Au",1147.57709251101
"PHL608",1971,"A.2.2.Au",1981.4
"PNG598",1971,"A.2.2.Au",72.8
"POL616",1971,"A.2.2.Au",0
"PRK408",1971,"A.2.2.Au",500
"PRT620",1971,"A.2.2.Au",148.951048951049
"ROU642",1971,"A.2.2.Au",190
"RUS643",1971,"A.2.2.Au",0
"RWA646",1971,"A.2.2.Au",0
"SAU682",1971,"A.2.2.Au",0
"SCG891",1971,"A.2.2.Au",0
"SDN736",1971,"A.2.2.Au",0
"SEN686",1971,"A.2.2.Au",0
"SLB090",1971,"A.2.2.Au",3.5
"SLE694",1971,"A.2.2.Au",0
"SLV222",1971,"A.2.2.Au",27.25
"SRB688",1971,"A.2.2.Au",0
"SSD728",1971,"A.2.2.Au",0
"SUN810",1971,"A.2.2.Au",89950
"SUR740",1971,"A.2.2.Au",0.266666666666667
"SVK703",1971,"A.2.2.Au",0
"SWE752",1971,"A.2.2.Au",565.333333333333
"TCD148",1971,"A.2.2.Au",0
"TGO768",1971,"A.2.2.Au",0
"THA764",1971,"A.2.2.Au",0
"TJK762",1971,"A.2.2.Au",0
"TUR792",1971,"A.2.2.Au",0
"TWN158",1971,"A.2.2.Au",75.75
"TZA834",1971,"A.2.2.Au",1.25
"UGA800",1971,"A.2.2.Au",0
"UKR804",1971,"A.2.2.Au",0
"URY858",1971,"A.2.2.Au",0
"USA840",1971,"A.2.2.Au",42276.3636363636
"UZB860",1971,"A.2.2.Au",0
"VEN862",1971,"A.2.2.Au",444.615384615385
"VNM704",1971,"A.2.2.Au",0
"YUG890",1971,"A.2.2.Au",641.666666666667
"ZAF710",1971,"A.2.2.Au",216057.051806936
"ZMB894",1971,"A.2.2.Au",75.25
"ZWE716",1971,"A.2.2.Au",2516.12903225806
"AGO024",1972,"A.2.2.Au",0.25
"ARG032",1972,"A.2.2.Au",0
"ARM051",1972,"A.2.2.Au",0
"AUS036",1972,"A.2.2.Au",13741.7647058824
"AZE031",1972,"A.2.2.Au",0
"BDI108",1972,"A.2.2.Au",0
"BEN204",1972,"A.2.2.Au",0
"BFA854",1972,"A.2.2.Au",0
"BGR100",1972,"A.2.2.Au",0
"BLZ084",1972,"A.2.2.Au",0
"BOL068",1972,"A.2.2.Au",296.916299559471
"BRA076",1972,"A.2.2.Au",1178.3606557377
"BWA072",1972,"A.2.2.Au",0
"CAF140",1972,"A.2.2.Au",0
"CAN124",1972,"A.2.2.Au",24701.7919229741
"CHL152",1972,"A.2.2.Au",294.2
"CHN156",1972,"A.2.2.Au",187.5
"CIV384",1972,"A.2.2.Au",0
"CMR120",1972,"A.2.2.Au",0.75
"COD180",1972,"A.2.2.Au",634.75
"COG178",1972,"A.2.2.Au",16.25
"COL170",1972,"A.2.2.Au",3228.33333333333
"CRI188",1972,"A.2.2.Au",97.1875
"CUB192",1972,"A.2.2.Au",0
"CZE203",1972,"A.2.2.Au",0
"DEU276",1972,"A.2.2.Au",29.3706293706294
"DNK208",1972,"A.2.2.Au",0
"DOM214",1972,"A.2.2.Au",0
"DZA012",1972,"A.2.2.Au",0
"ECU218",1972,"A.2.2.Au",72.7777777777778
"EGY818",1972,"A.2.2.Au",0
"ERI232",1972,"A.2.2.Au",0
"ESP724",1972,"A.2.2.Au",1968.18181818182
"ETH231",1972,"A.2.2.Au",161.5
"FIN246",1972,"A.2.2.Au",191.608391608392
"FJI242",1972,"A.2.2.Au",634.25
"FRA250",1972,"A.2.2.Au",632.167832167832
"GAB266",1972,"A.2.2.Au",88.75
"GBR826",1972,"A.2.2.Au",0
"GEO268",1972,"A.2.2.Au",0
"GHA288",1972,"A.2.2.Au",5632.25
"GIN324",1972,"A.2.2.Au",30
"GNQ226",1972,"A.2.2.Au",0
"GRC300",1972,"A.2.2.Au",0
"GRL304",1972,"A.2.2.Au",0
"GTM320",1972,"A.2.2.Au",0
"GUF254",1972,"A.2.2.Au",17.2222222222222
"GUY328",1972,"A.2.2.Au",92.5925925925926
"HND340",1972,"A.2.2.Au",19.6875
"HTI332",1972,"A.2.2.Au",0
"HUN348",1972,"A.2.2.Au",0
"IDN360",1972,"A.2.2.Au",67.8
"IND356",1972,"A.2.2.Au",329
"IRN364",1972,"A.2.2.Au",0
"ITA380",1972,"A.2.2.Au",0
"JAM388",1972,"A.2.2.Au",0
"JPN392",1972,"A.2.2.Au",755.9
"KAZ398",1972,"A.2.2.Au",0
"KEN404",1972,"A.2.2.Au",0
"KGZ417",1972,"A.2.2.Au",0
"KHM116",1972,"A.2.2.Au",31
"KOR410",1972,"A.2.2.Au",53.1
"LAO418",1972,"A.2.2.Au",0
"LBR430",1972,"A.2.2.Au",10.25
"MAR504",1972,"A.2.2.Au",0
"MDG450",1972,"A.2.2.Au",1.5
"MEX484",1972,"A.2.2.Au",3785.83333333333
"MKD807",1972,"A.2.2.Au",0
"MLI466",1972,"A.2.2.Au",0
"MMR104",1972,"A.2.2.Au",0
"MNG496",1972,"A.2.2.Au",0
"MOZ508",1972,"A.2.2.Au",0
"MRT478",1972,"A.2.2.Au",0
"MYS458",1972,"A.2.2.Au",22
"NAM516",1972,"A.2.2.Au",0
"NER562",1972,"A.2.2.Au",0
"NGA566",1972,"A.2.2.Au",0
"NIC558",1972,"A.2.2.Au",828.125
"NZL554",1972,"A.2.2.Au",95.5
"OMN512",1972,"A.2.2.Au",0
"PAN591",1972,"A.2.2.Au",0
"PER604",1972,"A.2.2.Au",1747.13656387665
"PHL608",1972,"A.2.2.Au",1887.2
"PNG598",1972,"A.2.2.Au",1193.9
"POL616",1972,"A.2.2.Au",0
"PRK408",1972,"A.2.2.Au",500
"PRT620",1972,"A.2.2.Au",181.818181818182
"ROU642",1972,"A.2.2.Au",190
"RUS643",1972,"A.2.2.Au",0
"RWA646",1972,"A.2.2.Au",0
"SAU682",1972,"A.2.2.Au",0
"SCG891",1972,"A.2.2.Au",0
"SDN736",1972,"A.2.2.Au",0
"SEN686",1972,"A.2.2.Au",0
"SLB090",1972,"A.2.2.Au",5
"SLE694",1972,"A.2.2.Au",0
"SLV222",1972,"A.2.2.Au",22.25
"SRB688",1972,"A.2.2.Au",0
"SSD728",1972,"A.2.2.Au",0
"SUN810",1972,"A.2.2.Au",94725
"SUR740",1972,"A.2.2.Au",0.226666666666667
"SVK703",1972,"A.2.2.Au",0
"SWE752",1972,"A.2.2.Au",596.666666666667
"TCD148",1972,"A.2.2.Au",0
"TGO768",1972,"A.2.2.Au",0
"THA764",1972,"A.2.2.Au",0
"TJK762",1972,"A.2.2.Au",0
"TUR792",1972,"A.2.2.Au",0
"TWN158",1972,"A.2.2.Au",69.5
"TZA834",1972,"A.2.2.Au",1.75
"UGA800",1972,"A.2.2.Au",0
"UKR804",1972,"A.2.2.Au",0
"URY858",1972,"A.2.2.Au",0
"USA840",1972,"A.2.2.Au",40999.0909090909
"UZB860",1972,"A.2.2.Au",0
"VEN862",1972,"A.2.2.Au",486.923076923077
"VNM704",1972,"A.2.2.Au",0
"YUG890",1972,"A.2.2.Au",653.333333333333
"ZAF710",1972,"A.2.2.Au",201303.693540178
"ZMB894",1972,"A.2.2.Au",88.75
"ZWE716",1972,"A.2.2.Au",2548.38709677419
"AGO024",1973,"A.2.2.Au",15.5
"ARG032",1973,"A.2.2.Au",0
"ARM051",1973,"A.2.2.Au",0
"AUS036",1973,"A.2.2.Au",10102.3529411765
"AZE031",1973,"A.2.2.Au",0
"BDI108",1973,"A.2.2.Au",0
"BEN204",1973,"A.2.2.Au",0
"BFA854",1973,"A.2.2.Au",0
"BGR100",1973,"A.2.2.Au",0
"BLZ084",1973,"A.2.2.Au",0
"BOL068",1973,"A.2.2.Au",507.488986784141
"BRA076",1973,"A.2.2.Au",1042.29508196721
"BWA072",1973,"A.2.2.Au",0
"CAF140",1973,"A.2.2.Au",0
"CAN124",1973,"A.2.2.Au",23225.461353303
"CHL152",1973,"A.2.2.Au",304.8
"CHN156",1973,"A.2.2.Au",187.5
"CIV384",1973,"A.2.2.Au",0
"CMR120",1973,"A.2.2.Au",0.5
"COD180",1973,"A.2.2.Au",1039.25
"COG178",1973,"A.2.2.Au",9.75
"COL170",1973,"A.2.2.Au",3736.66666666667
"CRI188",1973,"A.2.2.Au",150.625
"CUB192",1973,"A.2.2.Au",0
"CZE203",1973,"A.2.2.Au",0
"DEU276",1973,"A.2.2.Au",22.7272727272727
"DNK208",1973,"A.2.2.Au",0
"DOM214",1973,"A.2.2.Au",0
"DZA012",1973,"A.2.2.Au",0
"ECU218",1973,"A.2.2.Au",60
"EGY818",1973,"A.2.2.Au",0
"ERI232",1973,"A.2.2.Au",0
"ESP724",1973,"A.2.2.Au",2050.34965034965
"ETH231",1973,"A.2.2.Au",195
"FIN246",1973,"A.2.2.Au",215.034965034965
"FJI242",1973,"A.2.2.Au",671.5
"FRA250",1973,"A.2.2.Au",941.958041958042
"GAB266",1973,"A.2.2.Au",87.25
"GBR826",1973,"A.2.2.Au",0
"GEO268",1973,"A.2.2.Au",0
"GHA288",1973,"A.2.2.Au",5667.25
"GIN324",1973,"A.2.2.Au",30
"GNQ226",1973,"A.2.2.Au",0
"GRC300",1973,"A.2.2.Au",0
"GRL304",1973,"A.2.2.Au",0
"GTM320",1973,"A.2.2.Au",0
"GUF254",1973,"A.2.2.Au",23.3333333333333
"GUY328",1973,"A.2.2.Au",174.074074074074
"HND340",1973,"A.2.2.Au",7.8125
"HTI332",1973,"A.2.2.Au",0
"HUN348",1973,"A.2.2.Au",0
"IDN360",1973,"A.2.2.Au",70.4
"IND356",1973,"A.2.2.Au",327.8
"IRN364",1973,"A.2.2.Au",0
"ITA380",1973,"A.2.2.Au",0
"JAM388",1973,"A.2.2.Au",0
"JPN392",1973,"A.2.2.Au",583.8
"KAZ398",1973,"A.2.2.Au",0
"KEN404",1973,"A.2.2.Au",0
"KGZ417",1973,"A.2.2.Au",0
"KHM116",1973,"A.2.2.Au",31
"KOR410",1973,"A.2.2.Au",50.6
"LAO418",1973,"A.2.2.Au",0
"LBR430",1973,"A.2.2.Au",0
"MAR504",1973,"A.2.2.Au",0
"MDG450",1973,"A.2.2.Au",0.5
"MEX484",1973,"A.2.2.Au",3435.83333333333
"MKD807",1973,"A.2.2.Au",0
"MLI466",1973,"A.2.2.Au",0
"MMR104",1973,"A.2.2.Au",0
"MNG496",1973,"A.2.2.Au",0
"MOZ508",1973,"A.2.2.Au",0
"MRT478",1973,"A.2.2.Au",435
"MYS458",1973,"A.2.2.Au",14.5
"NAM516",1973,"A.2.2.Au",0
"NER562",1973,"A.2.2.Au",0
"NGA566",1973,"A.2.2.Au",0
"NIC558",1973,"A.2.2.Au",768.125
"NZL554",1973,"A.2.2.Au",86
"OMN512",1973,"A.2.2.Au",0
"PAN591",1973,"A.2.2.Au",0
"PER604",1973,"A.2.2.Au",1299.11894273128
"PHL608",1973,"A.2.2.Au",1780.2
"PNG598",1973,"A.2.2.Au",2054.5
"POL616",1973,"A.2.2.Au",0
"PRK408",1973,"A.2.2.Au",500
"PRT620",1973,"A.2.2.Au",159.440559440559
"ROU642",1973,"A.2.2.Au",190
"RUS643",1973,"A.2.2.Au",0
"RWA646",1973,"A.2.2.Au",0
"SAU682",1973,"A.2.2.Au",0
"SCG891",1973,"A.2.2.Au",0
"SDN736",1973,"A.2.2.Au",0
"SEN686",1973,"A.2.2.Au",0
"SLB090",1973,"A.2.2.Au",7.5
"SLE694",1973,"A.2.2.Au",0
"SLV222",1973,"A.2.2.Au",40.75
"SRB688",1973,"A.2.2.Au",0
"SSD728",1973,"A.2.2.Au",0
"SUN810",1973,"A.2.2.Au",99550
"SUR740",1973,"A.2.2.Au",0.0266666666666667
"SVK703",1973,"A.2.2.Au",0
"SWE752",1973,"A.2.2.Au",839
"TCD148",1973,"A.2.2.Au",0
"TGO768",1973,"A.2.2.Au",0
"THA764",1973,"A.2.2.Au",0
"TJK762",1973,"A.2.2.Au",0
"TUR792",1973,"A.2.2.Au",0
"TWN158",1973,"A.2.2.Au",87.75
"TZA834",1973,"A.2.2.Au",0.5
"UGA800",1973,"A.2.2.Au",0
"UKR804",1973,"A.2.2.Au",0
"URY858",1973,"A.2.2.Au",0
"USA840",1973,"A.2.2.Au",33246.3636363636
"UZB860",1973,"A.2.2.Au",0
"VEN862",1973,"A.2.2.Au",455.384615384615
"VNM704",1973,"A.2.2.Au",0
"YUG890",1973,"A.2.2.Au",769.833333333333
"ZAF710",1973,"A.2.2.Au",189253.32507137
"ZMB894",1973,"A.2.2.Au",66.25
"ZWE716",1973,"A.2.2.Au",2580.64516129032
"AGO024",1974,"A.2.2.Au",15.5
"ARG032",1974,"A.2.2.Au",0
"ARM051",1974,"A.2.2.Au",0
"AUS036",1974,"A.2.2.Au",9378.82352941176
"AZE031",1974,"A.2.2.Au",0
"BDI108",1974,"A.2.2.Au",2.75
"BEN204",1974,"A.2.2.Au",0
"BFA854",1974,"A.2.2.Au",0
"BGR100",1974,"A.2.2.Au",0
"BLZ084",1974,"A.2.2.Au",0
"BOL068",1974,"A.2.2.Au",576.651982378855
"BRA076",1974,"A.2.2.Au",960.819672131148
"BWA072",1974,"A.2.2.Au",0
"CAF140",1974,"A.2.2.Au",0
"CAN124",1974,"A.2.2.Au",20183.3951018225
"CHL152",1974,"A.2.2.Au",369.6
"CHN156",1974,"A.2.2.Au",187.5
"CIV384",1974,"A.2.2.Au",0
"CMR120",1974,"A.2.2.Au",0.5
"COD180",1974,"A.2.2.Au",1016
"COG178",1974,"A.2.2.Au",4.75
"COL170",1974,"A.2.2.Au",4580
"CRI188",1974,"A.2.2.Au",175
"CUB192",1974,"A.2.2.Au",0
"CZE203",1974,"A.2.2.Au",0
"DEU276",1974,"A.2.2.Au",14.3356643356643
"DNK208",1974,"A.2.2.Au",0
"DOM214",1974,"A.2.2.Au",0
"DZA012",1974,"A.2.2.Au",0
"ECU218",1974,"A.2.2.Au",44.6296296296296
"EGY818",1974,"A.2.2.Au",0
"ERI232",1974,"A.2.2.Au",0
"ESP724",1974,"A.2.2.Au",1447.55244755245
"ETH231",1974,"A.2.2.Au",131.25
"FIN246",1974,"A.2.2.Au",225.524475524476
"FJI242",1974,"A.2.2.Au",536
"FRA250",1974,"A.2.2.Au",531.818181818182
